temperature,pressure,gas_toxicity,materials,quantity,blast_radius
1050.824205060754,1036.0410689376358,104.95521924437874,Diesel,866.4348873737971,667.4235440338036
1208.8973040219216,994.0105170971367,106.89762938430279,Crude Oil,992.3082110585128,713.1883493047936
1307.9974212394443,991.7237807581349,297.161928191672,Diesel,754.1549479434138,816.7326607304211
1086.3284109987374,987.319748823408,133.04922625073903,Kerosene,806.2927136424892,672.7025130416564
1249.1561903276001,1024.5501174680546,197.22317871762223,Petrol,994.9737408029861,770.2044660672954
1034.1389859975072,1029.4533008540832,404.97458440487645,Kerosene,644.9331254733509,778.6160900840689
1020.6726884674431,982.211030137795,822.3271116218316,Diesel,377.09774381462444,951.5496636961581
1212.5418526272592,1045.5348572370583,614.8437790323708,Crude Oil,853.7777506684502,962.882416900343
1216.2540486440425,983.6379898556031,561.4009533607748,Crude Oil,653.0371997604681,916.1302819727384
1254.9719605992827,1017.890743471075,364.1399408873095,Diesel,623.0758813488609,818.3056834771362
1290.4365334890647,1029.634236361564,938.5783474895347,Crude Oil,328.2719999626345,1090.6278805438988
1390.340831785014,1040.967838662226,457.3135371134725,Natural Gas,780.700842624598,933.4753913845441
1206.5201393204782,1029.98608524927,178.38349011619434,Petrol,173.5005482740866,671.3555920425869
1129.1825891764984,1036.1209658148855,655.3598645060212,Petrol,931.8583637151951,952.3855755457056
1318.0744779074814,1003.7615134779965,202.45455412894125,Petrol,393.24111469343626,746.399440748727
1108.3329005048297,1037.037757962256,410.70082852152285,Crude Oil,214.9971875109914,761.3860278246283
1175.5885682822545,985.6080392469272,556.670744846028,Crude Oil,498.1298797921769,880.7510023497024
1031.3825525369064,1042.637165924237,886.8002722166582,Kerosene,138.22291833087985,968.8976710312156
1010.140297366183,1018.3314663307615,544.1919223061068,Kerosene,716.1635748384697,846.1055265774926
1385.05936587117,1037.2108438973746,732.0328894284978,Petrol,912.4349594008206,1072.1052541817505
1334.3920482048823,1011.662279916281,993.5351550991634,Natural Gas,853.5367064246578,1181.065351635453
1278.3896824374792,1025.0504386637567,218.34020790818346,Kerosene,214.63252610309297,715.9389399411534
1163.581177765708,1016.8481862655279,347.25837296756754,Kerosene,213.6440233969587,746.774751019573
1069.3177280283383,1031.2112665228733,455.11846803788177,Crude Oil,832.0910340918376,835.9430649293186
1062.5748170684344,985.7140987421412,479.64536068494823,Natural Gas,931.8288471428043,841.713230790894
1100.0971592658382,984.2246458793395,469.91896773899117,Petrol,514.6028468501402,810.6743463684093
1219.6906658824482,997.2972263807103,916.8499023008994,Kerosene,549.0740052223894,1085.934050047439
1285.838369080025,991.1681276079232,742.6293800201707,Natural Gas,386.4358372471533,1000.585362707452
1264.0789506870924,1041.024849661454,647.1146926816334,Natural Gas,904.8386064307725,1003.748297266886
1111.973558778377,995.3449791150631,378.43544607650387,Petrol,680.4126147631204,793.2355442047906
1381.9461122652776,1048.3105679073392,841.4113457991652,Natural Gas,359.4264194506316,1091.1983761113736
1295.1587666783075,1003.5827054239775,959.55446033649,Natural Gas,368.9045839488264,1108.788097949358
1221.7416210045603,992.7482540982089,839.0784542952039,Natural Gas,902.0800657572421,1078.040320147024
1244.6882984937408,1035.2788954999735,101.40859467232562,Kerosene,112.27062151523933,634.5707130052359
1167.840024971116,1026.1095442850612,672.7612331650663,Petrol,390.45391545397456,925.4367716700871
1099.092395800463,1014.8737001517197,146.02184329789065,Natural Gas,598.9210130947322,665.4420301438954
1142.3890714605045,1018.8754485656342,331.8464983003497,Natural Gas,233.39571588939216,731.717420765021
1303.1384441857476,1030.3441244790586,153.57223031299452,Kerosene,182.88887877963083,687.0955847508804
1005.7573954519023,995.9918318931909,643.4159076544489,Petrol,833.7486979815039,901.5961133984225
1046.4290562027666,1049.743374123972,717.9309221433462,Crude Oil,904.9639497836565,966.2213945247574
1018.4010568087011,1048.235521350275,203.0388742593146,Kerosene,841.2457787183705,696.8545138837494
1016.2915209275881,1025.5227980442855,445.45499474048154,Petrol,908.909100763613,825.30760110779
1342.1842336044028,993.9679715650402,510.61285805998784,Natural Gas,597.8007739525344,925.5169904519997
1281.4631437520095,1027.6159769701903,432.1477195848249,Petrol,831.0323088913077,893.1241401147523
1189.66953163493,985.0538886285423,208.92250043667374,Petrol,445.63837455199035,706.1175023149207
1039.1336642604006,982.1456751544064,477.0530111687279,Petrol,699.6410753311346,808.5421805044867
1196.646350046733,998.0378021957849,776.0602430275763,Crude Oil,989.951978250248,1046.2232683170998
1189.3887083122263,1012.3836069717521,163.90689807992993,Petrol,303.1549514552147,671.2274785570191
1069.280747964006,1040.7790753785866,172.1620126737131,Crude Oil,450.9097716619725,661.5657284527289
1173.5406596951893,1030.9018348836416,419.2941626523858,Natural Gas,532.0426395790771,819.2904728219985
1159.4018937589494,1031.9894564839988,947.5531404570326,Crude Oil,224.21393831804656,1058.7268071898786
1246.3400392208866,1009.7845334113653,701.7153820506227,Natural Gas,172.93474941855112,944.2739619971948
1254.0374603470575,1004.2154494782874,710.8029610053084,Natural Gas,846.7505796894619,1017.8819832460595
1018.1216039088179,1005.9727134089222,425.72799175407846,Crude Oil,979.1149355448275,807.5943121617175
1149.8450458505886,1049.135469461524,634.2947120876846,Kerosene,464.2525574466928,917.8198410262712
1250.3439662856945,982.8076433988738,109.11806562496903,Diesel,178.88485257518795,649.8585333856396
1201.254503432035,1040.6922047285714,672.486441768588,Petrol,159.23058462151883,923.4589493624758
1342.595936475329,1020.5072786000676,921.9582528186131,Diesel,902.1863857242688,1147.3000469456301
1263.477452647578,1010.7030793432714,651.3161215103372,Petrol,517.432824754912,956.3368195278565
1065.1737708325718,1030.7680362290596,886.3287341197106,Petrol,388.0245849061527,1016.3320613828691
1028.227498960172,1014.0668258997292,751.5757499194845,Natural Gas,528.8151441154596,939.1978006378779
1256.9677112825261,1041.1396266657162,208.5025747633212,Petrol,386.47368522311257,729.8289745354285
1010.6045242166488,1043.049130480788,912.2079765572576,Petrol,540.132197776858,1030.0034378539033
1234.3102325093853,1009.5204648811418,159.7994599201974,Crude Oil,873.6007572261432,738.6838977040225
1376.092096569983,999.3779458064536,580.5707252929874,Diesel,633.0712339558861,970.2508534741573
1230.1896711503516,1021.4645230015353,227.9234114141119,Crude Oil,725.1883955291578,761.887330591176
1155.2679704826087,1043.8654341931683,110.53594965781366,Petrol,428.2036086109029,656.5675579909654
1257.3152873769413,994.7463532303966,479.83083411487513,Natural Gas,764.6552906594669,894.4208812667134
1183.3011561966066,1023.6076608494438,365.53663688874065,Crude Oil,699.955376391435,809.7375857198107
1218.246715726374,1024.2092154064765,537.4004444178427,Crude Oil,207.6057979768508,857.5376720487005
1376.58592351061,1031.3179115690696,619.4798980610957,Kerosene,615.3785678040261,986.2442842761059
1154.4410551203098,989.2097379589081,139.36516507805263,Petrol,331.0691466787822,638.7652157404276
1384.4762255295657,1030.1077475277461,210.70296561137107,Natural Gas,823.6861026702335,815.307159790511
1362.1402567824255,1043.632276446595,602.7781568053829,Crude Oil,483.3439376202455,967.1424193231686
1078.3164539157185,992.5778176209169,408.8506178553924,Crude Oil,995.2157486768384,831.9281844069012
1027.744520350066,996.6280327446715,756.2561387945032,Natural Gas,183.2503941450674,911.9289348386357
1040.3112005509706,1047.9976565829147,687.0624837327457,Petrol,802.3130764661427,945.7225283994089
1007.2887302606199,992.6683866896643,861.0439266909161,Kerosene,706.3315601879408,995.3079701219178
1037.7771843023713,1039.8069565358705,723.2435440023028,Crude Oil,790.7489475316349,959.0102726229381
1273.2027093665429,1014.4594499513624,486.9379696511333,Kerosene,376.7768159414107,862.6436511861275
1028.4754593840917,997.3061752082224,705.6699601549891,Diesel,542.8490404441606,905.2230046835076
1127.5902521175044,1040.9524930890757,347.8430568298767,Petrol,816.8576677513375,799.5662249184942
1337.950124387782,1011.1713678501866,375.6821489003914,Diesel,309.28719845876947,822.031419122122
1009.3087742943303,1016.0372147750783,810.086643928714,Diesel,303.42987710978684,938.1697629398273
1325.7873930355743,1005.1463358579836,501.77756476142395,Diesel,595.9458579654391,905.3911278247675
1112.74190990936,1021.5065596004449,818.5423064665173,Petrol,571.2072215768702,998.128081173178
1047.2659310486624,991.4466710809515,840.1801363014506,Petrol,354.03622337163955,968.9424147604497
1278.6948661456604,1007.3757075656232,871.8061038951554,Natural Gas,368.2680854723405,1067.1598082677158
1251.5771387119537,1047.8588625634702,924.9717122570866,Kerosene,350.0606468859089,1088.92995438367
1350.9888054108212,998.0693402890789,487.8866984619666,Kerosene,794.3608557986389,931.5580789318442
1294.0284175215543,1025.9715665178906,386.98013648902497,Natural Gas,686.7107790062146,858.9410302998335
1321.3923721539395,1002.7633044957287,623.9788719347025,Natural Gas,849.1754650692275,993.2141392983059
1112.8138290285226,1034.143118798062,434.0551810938648,Diesel,977.9257254826197,846.4703696669283
1070.975817511889,989.1611562502845,640.9667501202097,Natural Gas,526.7478666447878,890.4359797809038
1300.2459006563433,1047.8874731554981,735.0272763794421,Crude Oil,160.02449326490398,978.3209639075534
1322.7338957069055,1011.7652678968548,719.5645166429232,Kerosene,143.2830793708319,974.057272296714
1396.2020568002692,996.5235324342525,437.0975983181092,Natural Gas,366.0985353444572,879.4900497401254
1165.0470707645707,985.1447723131009,250.17418152887754,Crude Oil,939.2901304172058,775.4262274493931
1148.8072343171132,991.8830533561279,487.4764046159868,Crude Oil,570.8917494737874,844.1692633776344
1310.5651842967986,1016.3841763989212,228.33472967371787,Crude Oil,344.60786447211626,736.7387601670076
1136.3214161012072,1003.5902223501901,901.0873316654275,Crude Oil,459.2501150599176,1038.3965268899155
1372.3029302414259,1038.0218356117828,411.28971466407165,Diesel,638.7355966642037,889.2629440078075
1343.3651007372048,1010.1621266563264,239.0137725009914,Crude Oil,687.654692324058,796.7085303879593
1171.5976109500073,997.4099990811341,122.90298391517578,Diesel,238.52755880461453,636.1695531872742
1300.348427116599,1023.2001490622821,681.2401476578358,Diesel,979.3285088906583,1033.630074035223
1301.817149633873,1029.4744051819812,673.2120857092689,Crude Oil,590.29500428451,988.9152654202084
1041.249547534373,991.6929335530665,406.5437499231625,Kerosene,222.11948601305136,734.6377646182672
1361.0211626718267,991.7333451401822,164.54069996288592,Crude Oil,904.2717280115203,781.9167027462554
1202.100948979143,982.566999885348,468.6660054057088,Crude Oil,167.17458797148592,798.151727590098
1330.5829864430966,1031.548141054595,380.0957455570542,Crude Oil,916.9618898597614,885.642143080032
1128.0198404122448,1026.4663169335263,709.4085757615085,Kerosene,996.9090906600842,1001.533912297121
1358.2092913984802,1013.224161302487,645.2013245074213,Petrol,730.3886192408535,1013.9507885628651
1155.6806714936652,1039.0919314278437,428.134355377786,Petrol,793.4024989665908,845.9383330985692
1004.3350605921194,1036.3969107065038,296.1032988294911,Diesel,403.5725528207377,702.9156539198748
1362.1527905677053,1020.9748055077727,989.2323695400327,Diesel,947.4191674605404,1210.6490190150264
1036.5146707144534,1040.7789896359282,508.6014590765034,Kerosene,576.7425694975309,829.158273624213
1127.7254550361658,994.4088847025738,719.4468122022133,Natural Gas,759.1496019377994,970.046737082092
1380.0247868203219,987.834373357841,226.49767082052472,Petrol,931.6969443201515,817.0824682094826
1380.2428587750223,998.8824728061893,537.0307296934579,Diesel,977.6619783779574,979.7211559529538
1229.3751552493145,983.996079926252,124.78304788251894,Petrol,849.8839209370069,718.4457919342825
1252.7348848679196,1017.1818669600723,554.909606119405,Kerosene,372.715756283827,890.1145916429276
1179.378208791328,1045.5623984606473,967.6156664059321,Kerosene,969.8927648968742,1151.4133792027087
1117.284308679226,982.7540478467956,445.7860416872202,Natural Gas,665.3075781192146,817.1560930650274
1131.4658181479663,988.5476939807019,135.09641131742043,Natural Gas,937.5782287167639,692.133188172829
1269.0073824308154,1011.6539319798404,127.86021182740917,Kerosene,708.4945232329167,720.4314454200022
1300.949811775072,1045.3712512269533,449.1880839521825,Diesel,376.5150656629484,867.7575444646444
1316.6316174903395,1002.1309273483726,244.02244281687464,Petrol,433.02207172853434,761.6223767031316
1315.8472571178215,1015.5064366081874,121.01688669536732,Crude Oil,595.4245993926464,720.0817897337636
1036.4824412194762,982.9101001335274,780.5922525551591,Natural Gas,811.0133574038938,988.6957006006438
1197.7681218810326,990.3840240673462,512.6707079937016,Crude Oil,386.18429620630144,858.5842889029365
1023.0235040066577,1049.0641086071194,360.3202947753891,Diesel,621.7580495207728,759.2104523521057
1219.8115529294942,1047.558308750523,910.0748647148326,Natural Gas,411.0624942187614,1069.4430749923356
1176.6122005493507,980.3457986654087,204.52506418047307,Crude Oil,834.1924641715965,740.2098927376901
1355.0816731033199,1046.6268249796267,960.3269460597872,Diesel,520.0552843911554,1152.1652879630599
1140.3660050208314,1024.738395647085,382.57004563961755,Petrol,169.0505441675967,757.3404412855353
1046.8268065710424,1040.7542806164015,899.5633050778131,Diesel,249.44726933338274,995.2902091368704
1057.1966728211344,1011.8317898943701,642.6485888315154,Natural Gas,154.99420085766906,855.9671261454048
1304.604252686989,1016.0917220005475,844.0366237673387,Kerosene,549.3726514128928,1070.8175994080746
1247.2872253265045,1014.2192606179844,985.6118468894178,Petrol,195.70356761340446,1087.854456009691
1040.449070449116,1026.6804980282272,359.5648940368711,Crude Oil,202.7259723786689,714.5201243137028
1033.642722445999,989.7755878329419,965.0219368668337,Natural Gas,946.9434340345393,1086.5792393170004
1280.387652583648,982.0981512910874,450.53370541217834,Kerosene,885.3895649584499,891.1101587563994
1029.1052025456775,1001.5550959113833,446.9607142632301,Diesel,506.8779371302294,784.0976266451903
1328.7440237161425,1029.3276533915653,406.3483938290551,Kerosene,987.2247887651852,895.8860474231066
1282.4968908625985,994.1297416486063,587.2668466128266,Natural Gas,100.1678753535968,884.2258555872697
1032.53951225676,1027.1402703327442,238.73053886063838,Natural Gas,652.5815106460544,705.3049742419718
1033.9350856340768,1047.893843227509,598.34033682221,Kerosene,654.785359634683,879.9058525829756
1394.65583140047,986.5730501052593,587.5343311690036,Diesel,511.69875028289937,963.6089098592001
1149.708318302448,1027.0821482757588,785.711631344383,Kerosene,457.25317564086356,984.8236396319986
1148.2568588267563,1011.06251535132,850.284965743827,Natural Gas,509.84482193254684,1026.6954540674253
1325.119826903001,1040.7699578064253,496.3972152811816,Natural Gas,473.4643924717124,899.7494417839547
1378.8994309535435,992.400485261317,372.0999244163444,Crude Oil,757.4432297340694,872.2609784980791
1394.4004255291484,1028.4838166558316,333.401407585385,Crude Oil,221.81989147595567,813.171341322934
1301.3512741035765,1038.6680702753677,275.16145303438475,Petrol,277.87529853201715,756.7901178209321
1150.5038342123662,1046.1229953631816,151.8828239791224,Natural Gas,262.46640555318123,661.4242559750078
1033.4002866794674,1027.827361980275,408.203180951242,Crude Oil,336.22352660913805,759.8266687440089
1310.8587663709748,1014.80223348059,343.2229229177049,Kerosene,572.732576903425,823.3026382716306
1223.361699894322,1023.249306814085,969.7756472797666,Diesel,200.08787260439686,1079.1760030859446
1169.6888036987905,1040.8233489135102,601.9379436250395,Kerosene,881.3523657938537,952.0700726853046
1362.5417540378944,1019.9426822647181,412.5493351274568,Diesel,367.62537817762507,855.3319802841447
1044.4789929224605,982.1270941787786,622.4208408943264,Crude Oil,246.28418872183707,840.0667202682515
1197.0500417163437,1045.1664086854885,225.27703121112597,Petrol,708.059178638419,759.5631383811649
1004.5414579069676,1028.2668725722092,499.6393742819826,Kerosene,134.27767053938734,768.3006575568181
1187.4642567976505,1027.3559370044072,663.6108892789574,Kerosene,657.9717083867478,956.2674060722611
1022.5213102727349,995.0972606678401,540.0080486132063,Kerosene,728.3785876088498,856.8116879395463
1047.5271665072287,1026.121982916286,461.6009205888918,Diesel,293.42487824804726,782.6757884924575
1047.010498710842,1007.5705083957911,994.4635500097284,Crude Oil,137.76766609927085,1027.9129432874922
1259.6841208464255,1025.5863083929044,892.2832859340343,Kerosene,427.28082302750465,1067.0384198852632
1298.4179517061693,987.4615121215594,661.0653623434961,Kerosene,188.73480721774283,940.4378701207511
1233.347506038864,1026.0491713222125,612.4396250640544,Petrol,204.83006470600338,916.3994981063279
1384.8690193898167,1049.9589608039466,658.5944318421257,Petrol,328.8351083003781,992.0357630482276
1149.9482318094815,983.3748427202389,281.18089704018996,Crude Oil,365.92113216408336,721.3224423048583
1114.2848345127443,1048.4021928954921,455.62396893788673,Crude Oil,576.9733069192785,833.0806680762233
1347.4396512757842,1008.4835572506009,135.5135796018094,Natural Gas,710.5526969527118,743.1000896631886
1089.438335407781,1040.9527415236082,527.991433738144,Petrol,633.4938467831663,860.6788968264788
1385.2890157762445,1034.766983884079,588.7221255618969,Natural Gas,233.52430356056513,938.501367225513
1004.8617898759265,1019.6911382690668,304.97476249288866,Diesel,254.8774292073638,680.4971390068376
1387.9515306830556,1031.6914446475928,967.6259624489624,Natural Gas,890.8923248136231,1193.8637375113988
1017.2639647802305,1041.4960892910944,918.5091498435178,Kerosene,602.5170835577023,1031.1991546085724
1356.4572454792285,1008.2898225155723,749.9289119103153,Natural Gas,882.9440496079201,1070.6305765186619
1211.08044363452,1002.8923213094267,580.0479658888263,Crude Oil,434.39186018788695,896.0023761575427
1397.1859184477203,1026.731536989451,882.9722436829164,Diesel,652.9600066881915,1132.4992647275321
1029.5186258941596,1036.549215935888,217.58710944111664,Kerosene,571.2970744491497,682.482658211938
1221.5417137605284,1033.3599594343632,811.4588148473965,Natural Gas,387.2111408384163,1018.4218397901295
1387.7210142476397,1035.8469554201045,212.33873257016347,Diesel,522.9238348302358,789.5589329431406
1209.2391376680596,1010.4908320369053,814.7895962944649,Diesel,552.2417891442389,1027.872555963038
1251.759455254105,1037.2483951322515,348.1908114262212,Kerosene,280.6938772810107,796.1967640078974
1278.2994755938469,988.4146338759426,889.38152291637,Natural Gas,383.5093351390584,1065.9779121245467
1181.8164259071093,1018.1142368572595,949.6378844428581,Diesel,812.268775456278,1111.9772969562273
1251.0232320336254,980.4031062348685,233.91637246460408,Diesel,924.2094155087144,787.5146348354698
1233.72572476924,1002.7210080930189,516.4080445588542,Petrol,423.8146841907695,870.8497734093388
1360.4632041963955,1005.6523074409979,982.8886403464167,Diesel,376.2750539881164,1126.3728275604676
1018.1785521365831,1007.7320884126478,535.066692375832,Petrol,275.67744811469424,802.081058613714
1112.385275836892,1028.6827044682905,877.1927702630907,Natural Gas,710.6420517855231,1047.8668347651037
1380.1645936306236,1007.1990670889242,629.8583699181879,Natural Gas,390.7897314997036,977.5300865474779
1356.1055135563665,1011.4085535835771,437.7969171276417,Natural Gas,988.9745851892696,922.4214484413716
1182.2627011142852,996.628089161203,357.2051999732832,Crude Oil,393.1163218575579,770.2553862485322
1248.0530391206148,1006.1276254140538,282.9007819774786,Natural Gas,454.7224421043653,768.9022688984734
1110.952473192453,995.9088739084206,785.6183722399275,Diesel,643.0007765908313,991.5488231820877
1075.2484638895046,985.123714663791,447.8864561407251,Kerosene,821.5158638721745,824.8368124323239
1185.4793619759928,1022.2414015366965,560.1479159806761,Petrol,522.5667988110704,888.6402984392171
1141.3408912104212,1026.7748958988511,543.0929320010637,Crude Oil,480.3904304100625,869.1014842188099
1233.462444740349,1023.364324220673,619.5511263098181,Natural Gas,996.0740502353275,983.9480607285897
1031.093854785994,1012.4445830660401,879.019431062097,Natural Gas,109.44427702595,958.4320699566138
1389.7579230664667,1006.5850046125461,982.6654092250865,Kerosene,905.5587599661212,1196.5537257449653
1394.484297791841,1040.4333554700277,466.82578771643523,Kerosene,234.22674334576368,879.1951680521264
1279.2646856078982,1016.3357249595352,844.7670298956727,Crude Oil,807.332748588022,1085.2005624120955
1214.438546537648,1013.5427314340811,788.0750151892458,Petrol,656.1384038616682,1031.361627028762
1123.8110465145312,981.7949446064505,616.176056310016,Natural Gas,407.6625569482829,886.353553518588
1325.5180078827793,1003.8873479338309,960.4424292507398,Crude Oil,886.4874599689165,1171.9812048557903
1273.8924690215517,1006.61369331501,280.42706397556253,Diesel,111.61650518289278,734.8881596193808
1065.0467757379565,1007.917594662783,198.33778927865927,Diesel,304.0215868674313,649.4554610410156
1364.3708737975371,1020.6120658459132,868.56577025988,Crude Oil,610.2035166245824,1107.6150015513854
1329.0148971692677,1017.3521782708815,495.23483497037347,Natural Gas,416.3880340447282,896.5366335591467
1379.9199653167695,1022.5533564955412,862.2719687863545,Crude Oil,649.3397457864949,1105.4558807559865
1290.287803355344,1033.541828307949,903.7811846758734,Natural Gas,121.69917406780014,1055.2827858961227
1245.366078374316,1036.9090017101266,156.2118342571643,Kerosene,204.81303743354127,675.1421165887343
1167.2972145162475,1030.2686153358545,895.1182866874547,Crude Oil,214.3866161965953,1032.0401301183742
1373.0913933416052,1046.8866587168454,503.48714983248,Natural Gas,270.35528132440845,897.6965651772958
1346.4255558001632,981.2762807873453,559.389240103809,Crude Oil,513.3982967204885,923.0374284442725
1018.0874680424757,993.7044589978482,663.9332599838892,Crude Oil,776.9158295892141,914.9424633744123
1010.5467897989008,980.52940124847,933.7443460570781,Natural Gas,914.984954136011,1055.7900146570348
1150.5853467512197,1025.3232299908223,117.20448498678763,Natural Gas,851.8352772558214,691.2413762040813
1324.2213323127332,1042.862138426499,529.1591214860354,Petrol,277.1990845981152,894.8381367983199
1394.9104517259777,997.043760760341,718.9498381875046,Crude Oil,497.0354970075691,1023.5629325685667
1060.1667564414113,1044.8924181357415,750.4362619284057,Diesel,279.4704379826815,933.7364868963259
1237.6522861408541,984.2187173202692,723.2791883833971,Crude Oil,338.0246350004717,964.7004238308451
1152.3563426524086,1045.410521876386,220.99161646730965,Crude Oil,553.1922833606975,719.6142149625717
1387.9657591258413,1004.6135881067744,369.4560295345131,Natural Gas,161.2981222511703,812.6790779672491
1336.8475692542834,987.0994579914452,422.8439728753121,Crude Oil,296.3568966339459,838.6873718586851
1335.3314818844551,1014.0110231430428,823.9934869115544,Crude Oil,941.8403451764055,1110.8855664553632
1187.4772639179882,997.9743597404356,350.8838851730977,Diesel,519.50466339264,784.723732290594
1165.927800935066,999.9411031373346,289.63446748048284,Natural Gas,500.847873380085,745.4730039011955
1109.3628287722825,1001.5102975448401,961.7032171342865,Crude Oil,113.11043927615101,1020.6605973012737
1022.5501986603708,1036.2118128482864,107.97695660212202,Kerosene,322.6597723525112,588.2459947411206
1345.8889505020213,1017.7412893672678,998.0387701137804,Petrol,879.6631923839632,1203.2987411196063
1325.1604036520312,1001.7915389409203,709.1391689716561,Diesel,248.16558543280186,970.7443875423589
1399.8870693144522,1022.7233648317642,845.6223695042054,Crude Oil,473.61244558124895,1084.8584332775813
1398.6547348295621,1030.1305471956236,365.15745671157384,Kerosene,112.89781528030113,820.1436178368308
1222.172682241051,999.0836800513474,112.88374990035398,Crude Oil,530.5019335035003,667.4180164669581
1307.5949660722042,1008.9484371067746,764.0825667053771,Crude Oil,118.91899605359544,983.9773664581899
1377.9062919529713,988.5320265335863,850.7301373006082,Natural Gas,837.6485977592199,1122.9524734478791
1339.8589562709647,992.6804544674276,766.4285187581672,Natural Gas,842.3683907383933,1076.8083125700682
1098.939240697279,1027.678249777549,228.56525857075474,Natural Gas,808.9679694721328,732.334407438646
1180.2176541240374,992.7006843386939,778.0851300312722,Kerosene,355.0276620020064,974.9549679664024
1051.663766060598,1016.7614368566942,792.0305038968769,Crude Oil,853.5134963996362,999.9609210058861
1381.6204109034888,1029.6332383205704,692.6864641030494,Petrol,588.6983193447423,1016.582905135285
1242.469853780352,987.4813846166321,789.5043395160276,Diesel,436.42729798030217,1006.3783720676503
1091.4571222013851,1019.7118553740232,861.329295709959,Natural Gas,662.7969637338097,1026.074943943946
1268.6802737623427,997.9593948590955,652.2437028137126,Natural Gas,111.1069414543366,918.1951499634978
1247.2512961831583,1047.4048812666306,179.74424257271116,Crude Oil,228.66478984067695,706.1059134421657
1143.2650872131362,1013.8481952703947,538.8650287004898,Crude Oil,768.0641843532366,882.3041215599271
1045.4230368798517,1036.4194784842612,169.88440120444454,Kerosene,319.7454478445377,635.7891640896113
1268.6292782371197,1018.5158579509383,466.78872792918776,Kerosene,638.2082055958747,872.3395918655458
1208.1230803615174,983.0388772998374,466.39584021306484,Natural Gas,446.5923425407267,834.3850334627754
1308.9273566942556,1024.3205962915815,159.40885972621743,Crude Oil,869.3252009193353,759.8562655160453
1208.0654004447974,1046.598233954466,413.9384805725314,Petrol,957.1737753969792,866.954153212789
1340.872600127416,1022.1128274102432,199.89828891218335,Diesel,895.2082555331714,800.7197756823311
1220.7627355097943,1037.3432201598753,827.4116890083,Crude Oil,343.55799522423695,1023.0373472307391
1224.3751886141545,1041.8944524343885,952.9192233680237,Crude Oil,274.74658214147405,1083.6049951175535
1350.661441063338,995.9655840364253,165.08482773214473,Kerosene,526.9914042586615,736.9748342948875
1161.3931464849588,994.8431387935759,959.6036865625313,Diesel,106.60073575256224,1037.4949061818245
1053.6060913802562,1022.7686692195695,570.3189394030707,Natural Gas,123.22845357686356,826.091079523294
1011.5130705253356,1008.7719928864693,369.6091101584865,Crude Oil,597.9615756607001,749.7954314046622
1302.0549022694477,1038.7902912006705,169.17586774854715,Natural Gas,568.4044637487573,743.842691915915
1248.1238205413858,1043.0016186378607,550.561841263376,Crude Oil,995.1237901317339,954.7434880212655
1281.6319072396896,1004.7394965511903,815.0639900416738,Natural Gas,281.6576518273823,1024.7153184025415
1085.1856646035642,996.5809391282137,736.3778295400283,Diesel,332.2935362444216,923.545558802142
1054.548590234708,1034.6367860670703,145.20341031757638,Kerosene,202.186578093658,606.630185371682
1005.8178662671528,999.2364224883695,165.61165183111316,Diesel,925.7887086883702,676.9394267226082
1140.2350235226388,1037.5830022959574,462.5859543693734,Petrol,800.0301200126056,858.5315809889106
1235.9670747418531,1009.6616777554134,365.76144464314893,Kerosene,840.1052003111627,831.4897935293432
1156.897618039893,1026.7284929504028,309.1458907504431,Diesel,912.4874091680579,799.1941345524416
1174.9899688094915,986.6874719684267,352.9040490178422,Petrol,572.4099880532544,779.0598759260128
1361.6634777974994,1023.6701527273601,823.1344689671962,Crude Oil,506.0738723056513,1090.8709019911983
1139.3021868093201,1011.623737511606,936.3052482686685,Crude Oil,397.3523262990548,1044.6810491422887
1205.5957956639243,1021.0625924222832,464.5924250748098,Natural Gas,630.2931529130699,855.152160300095
1313.4612050964572,991.7609945421405,915.4999019192473,Kerosene,508.85055711084027,1105.3733226413121
1158.617112928508,1031.5811621460928,389.34613112309376,Crude Oil,506.4090279450176,798.5502252606193
1248.8346800911495,1040.395795428026,528.7932877094124,Kerosene,943.235077358025,945.6957262497699
1344.9454834986982,995.1717860063543,303.42609803439973,Crude Oil,985.6283628512172,854.6958428226914
1379.8082494630569,986.7000188864113,676.4284379582596,Natural Gas,816.8359503966227,1028.2687569953355
1058.829392371615,981.6547010232435,981.083003657328,Diesel,781.0822812222355,1075.7340259016228
1370.6350500645976,1024.9380050310285,643.1437864390408,Natural Gas,712.5023456011913,1014.3556592088647
1196.8465172318154,1022.4965825262146,422.03267570219396,Petrol,249.46736710016233,793.0740953079543
1103.2977553195833,1018.2688188899849,683.0357013914755,Crude Oil,153.19523878808906,894.2749947542394
1183.6543024953046,996.2362967281183,210.62861061884882,Petrol,721.6536836019368,736.4182175501174
1392.0130301141908,1007.3634197133861,899.7931722388588,Petrol,755.9076000309184,1143.929350079306
1197.0472375971478,1021.6133434630322,552.7755557018527,Kerosene,142.27569198832583,852.5314493430707
1131.5006441150033,1014.7736801201419,504.4147678356779,Crude Oil,935.2465752059633,883.2183401736595
1253.3603417266904,1049.144986415042,627.2783096081673,Petrol,182.0265755002098,919.9926257386416
1096.0582475112772,989.5507826789714,662.3054765104622,Diesel,357.31048039408216,878.3817729284086
1030.3453312434656,1028.6601187833317,164.59822560386172,Petrol,705.150831518834,671.2284507788042
1051.5518887642597,1008.3023137673005,714.3554991010622,Diesel,252.8853349640287,900.1896941345506
